spectrum_id,canonical_analyte,raw_name,modality,source,excitation_nm,replicate,concentration,intended_role,raw_or_processed,admission_gate_ok,admission_gate_reason,is_785,entered_representation,exclude_reason,non_small_molecule_flag,wavenumber_min,wavenumber_max,point_count
orc_ag::l-aspartyl-l-phenylalanine,aspartyl-l-phenylalanine,L-Aspartyl-L-phenylalanine,sers,ag_flakes_metabolites_24,,spatial-avg,unknown,peak_evidence,peak_table,False,peak-only evidence (no full spectrum) — excluded from full-spectrum joint analysis,False,False,"peak_only(MSS, no full spectrum)",False,,,11
orc_ag::l-leucyl-l-isoleucine,leucyl-l-isoleucine,L-leucyl-L-isoleucine,sers,ag_flakes_metabolites_24,,spatial-avg,unknown,peak_evidence,peak_table,False,peak-only evidence (no full spectrum) — excluded from full-spectrum joint analysis,False,False,"peak_only(MSS, no full spectrum)",False,,,20
orc_ag::lpc(0:0/14:0),lpc(0:0/14:0),LPC(0:0/14:0),sers,ag_flakes_metabolites_24,,spatial-avg,unknown,peak_evidence,peak_table,False,peak-only evidence (no full spectrum) — excluded from full-spectrum joint analysis,False,False,"peak_only(MSS, no full spectrum)",False,,,27
orc_ag::lpc(16:0/0:0),lpc(16:0/0:0),LPC(16:0/0:0),sers,ag_flakes_metabolites_24,,spatial-avg,unknown,peak_evidence,peak_table,False,peak-only evidence (no full spectrum) — excluded from full-spectrum joint analysis,False,False,"peak_only(MSS, no full spectrum)",False,,,18
orc_ag::lpc(17:0/0:0),lpc(17:0/0:0),LPC(17:0/0:0),sers,ag_flakes_metabolites_24,,spatial-avg,unknown,peak_evidence,peak_table,False,peak-only evidence (no full spectrum) — excluded from full-spectrum joint analysis,False,False,"peak_only(MSS, no full spectrum)",False,,,18
orc_ag::lpc(20:0/0:0),lpc(20:0/0:0),LPC(20:0/0:0),sers,ag_flakes_metabolites_24,,spatial-avg,unknown,peak_evidence,peak_table,False,peak-only evidence (no full spectrum) — excluded from full-spectrum joint analysis,False,False,"peak_only(MSS, no full spectrum)",False,,,12
orc_ag::lpc(o-18:0/0:0),lpc(o-18:0/0:0),LPC(O-18:0/0:0),sers,ag_flakes_metabolites_24,,spatial-avg,unknown,peak_evidence,peak_table,False,peak-only evidence (no full spectrum) — excluded from full-spectrum joint analysis,False,False,"peak_only(MSS, no full spectrum)",False,,,19
orc_ag::leu-leu,leu-leu,Leu-Leu,sers,ag_flakes_metabolites_24,,spatial-avg,unknown,peak_evidence,peak_table,False,peak-only evidence (no full spectrum) — excluded from full-spectrum joint analysis,False,False,"peak_only(MSS, no full spectrum)",False,,,22
orc_ag::pc(12:0/12:0),pc(12:0/12:0),PC(12:0/12:0),sers,ag_flakes_metabolites_24,,spatial-avg,unknown,peak_evidence,peak_table,False,peak-only evidence (no full spectrum) — excluded from full-spectrum joint analysis,False,False,"peak_only(MSS, no full spectrum)",False,,,15
orc_ag::pc(18:0/18:1(9z)),pc(18:0/18:1(9z)),PC(18:0/18:1(9Z)),sers,ag_flakes_metabolites_24,,spatial-avg,unknown,peak_evidence,peak_table,False,peak-only evidence (no full spectrum) — excluded from full-spectrum joint analysis,False,False,"peak_only(MSS, no full spectrum)",False,,,17
orc_ag::pc(18:1(9z)/18:1(9z)),pc(18:1(9z)/18:1(9z)),PC(18:1(9Z)/18:1(9Z)),sers,ag_flakes_metabolites_24,,spatial-avg,unknown,peak_evidence,peak_table,False,peak-only evidence (no full spectrum) — excluded from full-spectrum joint analysis,False,False,"peak_only(MSS, no full spectrum)",False,,,26
orc_ag::pc(o-16:0/0:0),pc(o-16:0/0:0),PC(O-16:0/0:0),sers,ag_flakes_metabolites_24,,spatial-avg,unknown,peak_evidence,peak_table,False,peak-only evidence (no full spectrum) — excluded from full-spectrum joint analysis,False,False,"peak_only(MSS, no full spectrum)",False,,,21
"orc_ag::pc(o-16:0/20:5(5z,8z,11z,14z,17z))","pc(o-16:0/20:5(5z,8z,11z,14z,17z))","PC(O-16:0/20:5(5Z,8Z,11Z,14Z,17Z))",sers,ag_flakes_metabolites_24,,spatial-avg,unknown,peak_evidence,peak_table,False,peak-only evidence (no full spectrum) — excluded from full-spectrum joint analysis,False,False,"peak_only(MSS, no full spectrum)",False,,,17
orc_ag::phenylacetylglutamine,phenylacetylglutamine,Phenylacetylglutamine,sers,ag_flakes_metabolites_24,,spatial-avg,unknown,peak_evidence,peak_table,False,peak-only evidence (no full spectrum) — excluded from full-spectrum joint analysis,False,False,"peak_only(MSS, no full spectrum)",False,,,8
orc_ag::sm(d18:1/16:0),sm(d18:1/16:0),SM(d18:1/16:0),sers,ag_flakes_metabolites_24,,spatial-avg,unknown,peak_evidence,peak_table,False,peak-only evidence (no full spectrum) — excluded from full-spectrum joint analysis,False,False,"peak_only(MSS, no full spectrum)",False,,,17
orc_ag::sm(d18:1/18:0),sm(d18:1/18:0),SM(d18:1/18:0),sers,ag_flakes_metabolites_24,,spatial-avg,unknown,peak_evidence,peak_table,False,peak-only evidence (no full spectrum) — excluded from full-spectrum joint analysis,False,False,"peak_only(MSS, no full spectrum)",False,,,23
orc_ag::sm(d18:1/24:1(15z)),sm(d18:1/24:1(15z)),SM(d18:1/24:1(15Z)),sers,ag_flakes_metabolites_24,,spatial-avg,unknown,peak_evidence,peak_table,False,peak-only evidence (no full spectrum) — excluded from full-spectrum joint analysis,False,False,"peak_only(MSS, no full spectrum)",False,,,18
orc_ag::sphinganine,sphinganine,Sphinganine,sers,ag_flakes_metabolites_24,,spatial-avg,unknown,peak_evidence,peak_table,False,peak-only evidence (no full spectrum) — excluded from full-spectrum joint analysis,False,False,"peak_only(MSS, no full spectrum)",False,,,17
orc_ag::taurine,taurine,Taurine,sers,ag_flakes_metabolites_24,,spatial-avg,unknown,peak_evidence,peak_table,False,peak-only evidence (no full spectrum) — excluded from full-spectrum joint analysis,False,False,"peak_only(MSS, no full spectrum)",False,,,22
orc_ag::gamma-glu-leu,gamma-glu-leu,gamma-Glu-leu,sers,ag_flakes_metabolites_24,,spatial-avg,unknown,peak_evidence,peak_table,False,peak-only evidence (no full spectrum) — excluded from full-spectrum joint analysis,False,False,"peak_only(MSS, no full spectrum)",False,,,19
